"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"120",2022,0.00227963525835866,0,0.0424918334656909,0,5,0,2.12537613941,0,1.9353600665779,0,0.753948793493704,0
"121",2025,0.0017566196438492,0.000739649617905787,0.0020699039801296,0.000520684291144642,4.505,0.500225174521657,3.77030239834939,0.464035592011962,3.34754682941819,0.488474685807303,1.31944743749769,0.124890660383786
"122",2067,0.0020023575690855,0.00183105073805436,0.00379307225159356,0.00255140053373526,3.724,0.929886384828113,2.68254928666787,0.757435654633108,2.31170399017505,0.714834041912263,0.943592361135339,0.302550979646734
"123",2068,0.00243110024954533,0.00260156616531765,0.00506919966665582,0.00169733247864401,3.745,0.632752222734438,2.51122951022494,0.510095966783191,2.1722833886957,0.525602503127668,0.899277261004895,0.210407720905424
"124",2071,0.00434537625061155,0.00272382726695786,0.0073537392127801,0.00325239872905462,4.2,0.666666666666666,3.00940360988663,0.595035366446068,2.54399695541214,0.584942065802257,1.08098566090718,0.207920827829369
"125",2072,0.00217405065618316,0.00262733720382431,0.00483997004380433,0.00296025605135947,3.479,0.9167330033327,NA,NA,Inf,Inf,NA,NA
"126",2073,0.00506912442396313,0,0.0048578749364832,0,4,0,3.50341551408909,0,3.23687543644476,0,1.25373835382072,0
"127",2075,0.00129175475403622,0.00186421012835131,0.00615574955855129,0.00693243006333481,3.508,0.994447044806773,NA,NA,Inf,Inf,NA,NA
"128",2076,0.00254064830764331,0.0095883633456452,0.0158928144212142,0.0141609000315295,2.449,1.03269814828219,NA,NA,Inf,Inf,NA,NA
"129",2078,0.0102974828375286,0,0.021641213357318,0,3,0,2.53728499673421,0,2.33749074872598,0,0.931094610427036,0
"130",2079,0.0018865245920298,0.00110559309740345,0.00410003376766253,0.00433960103574242,3.879,0.853866551685966,2.97119563482802,0.941298207402968,2.65706373085704,0.930815747427307,1.03056975605601,0.357451005388107
"131",2110,0.0012656197371772,0.00106080288554436,0.00188444434557039,0.000978608380933291,3.28,1.02403547235858,NA,NA,Inf,Inf,NA,NA
"132",2124,0.00163256221639995,0.00164322774172907,0.00662414698801475,0.00312271262710795,3.354,0.754488736332928,2.07817003393267,0.48510305427641,1.7773835055655,0.463885005352114,0.703301978981325,0.240564010502856
"133",2127,0.00823423664276745,0.00290706788910122,0.0142887112555239,0.00615910198577456,3.752,0.623606354108814,2.68419463700786,0.614639700496858,2.27924128424442,0.699112775905279,0.961700618303306,0.226694137109412
"134",2129,0.00170883298545986,0.00111878013153686,0.00351792010331035,0.00314668503559567,3.79,0.929927290041948,NA,NA,Inf,Inf,NA,NA
"135",2130,0.00163051455414091,0.00130546503572949,0.00454724398151925,0.00668964492129639,3.746,0.930779431632624,2.74246205954223,0.883507181905106,2.40121416418943,0.841544067224358,0.950171356565121,0.356429944237163
"136",2166,0.000498384658088362,0.00065653225607914,0.000935363644854766,0.000523194613748429,2.315,1.028996517892,NA,NA,Inf,Inf,NA,NA
"137",2178,0,0,0.000205761316872428,0,1,0,1,0,1,0,0,0
"138",2180,0.00492369848388249,0.00604699918418908,0.0104425745713433,0.00464137851183357,4.107,0.664825535755808,2.51787819065775,0.579903167280562,2.13963983037567,0.576552723897114,0.895867132904614,0.238239850295257
"139",2182,0.00227642276422764,0,0.0101221493308099,0,4,0,1.76401574811307,0,1.38412587816059,0,0.567592885046487,0
