Species_name,Latitude,Longitude,GID,Accession_number
Osgoodomys_banderanus,20.80336,-104.23562,327418080,JF446085
Osgoodomys_banderanus,19.24997,-103.72714,327418082,JF446086
Osgoodomys_banderanus,19.24997,-103.72714,327418084,JF446087
Osgoodomys_banderanus,19.24997,-103.72714,327418086,JF446088
Osgoodomys_banderanus,19.24997,-103.72714,327418088,JF446089
Osgoodomys_banderanus,19.24997,-103.72714,327418090,JF446090
Osgoodomys_banderanus,19.24997,-103.72714,327418092,JF446091
Osgoodomys_banderanus,19.24997,-103.72714,327418094,JF446092
Osgoodomys_banderanus,19.24997,-103.72714,327418096,JF446093
Osgoodomys_banderanus,18.03349,-102.32566,327418098,JF446094
Osgoodomys_banderanus,18.03349,-102.32566,327418100,JF446095
Osgoodomys_banderanus,18.03349,-102.32566,327418102,JF446096
Osgoodomys_banderanus,18.03349,-102.32566,327418104,JF446097
Osgoodomys_banderanus,19.24997,-103.72714,327418106,JF446098
Osgoodomys_banderanus,19.24997,-103.72714,327418108,JF446099
Osgoodomys_banderanus,21.14787,-105.08989,327418110,JF446100
Otonyctomys_hatti,18.383,-90.117,327418112,JF446101
Otonyctomys_hatti,18.25,-90.067,327418114,JF446102
Otonyctomys_hatti,18.25,-90.067,327418116,JF446103
Peromyscus_aztecus,19.18095,-96.1429,327418128,JF446109
Peromyscus_aztecus,19.18095,-96.1429,327418130,JF446110
Peromyscus_aztecus,19.18095,-96.1429,327418132,JF446111
Peromyscus_aztecus,19.18095,-96.1429,327418134,JF446112
Peromyscus_aztecus,19.37875,-96.97759,327418136,JF446113
Peromyscus_aztecus,19.37875,-96.97759,327418138,JF446114
Peromyscus_aztecus,19.37875,-96.97759,327418140,JF446115
Habromys_lepturus,17.09981,-96.07177,327418156,JF446123
Habromys_lepturus,17.09981,-96.07177,327418158,JF446124
Habromys_lepturus,17.09981,-96.07177,327418160,JF446125
Habromys_lepturus,17.09981,-96.07177,327418162,JF446126
Habromys_lepturus,17.09981,-96.07177,327418164,JF446127
Habromys_lepturus,17.41944,-95.98306,327418166,JF446128
Peromyscus_leucopus,19.64064,-88.90423,327418170,JF446130
Peromyscus_leucopus,19.64064,-88.90423,327418172,JF446131
Peromyscus_leucopus,19.64064,-88.90423,327418174,JF446132
Peromyscus_leucopus,19.64064,-88.90423,327418176,JF446133
Peromyscus_leucopus,19.64064,-88.90423,327418178,JF446134
Peromyscus_leucopus,19.64064,-88.90423,327418180,JF446135
Peromyscus_leucopus,19.64064,-88.90423,327418182,JF446136
Peromyscus_leucopus,19.64064,-88.90423,327418184,JF446137
Peromyscus_leucopus,19.64064,-88.90423,327418186,JF446138
Peromyscus_leucopus,19.64064,-88.90423,327418188,JF446139
Peromyscus_leucopus,19.64064,-88.90423,327418190,JF446140
Peromyscus_leucopus,19.64064,-88.90423,327418192,JF446141
Peromyscus_leucopus,19.64064,-88.90423,327418194,JF446142
Peromyscus_leucopus,19.64064,-88.90423,327418196,JF446143
Peromyscus_leucopus,19.64064,-88.90423,327418198,JF446144
Peromyscus_leucopus,19.64064,-88.90423,327418200,JF446145
Peromyscus_leucopus,19.64064,-88.90423,327418202,JF446146
Peromyscus_leucopus,19.64064,-88.90423,327418204,JF446147
Peromyscus_leucopus,19.64064,-88.90423,327418206,JF446148
Peromyscus_leucopus,19.64064,-88.90423,327418208,JF446149
Peromyscus_leucopus,19.64064,-88.90423,327418210,JF446150
Peromyscus_leucopus,19.64064,-88.90423,327418212,JF446151
Peromyscus_leucopus,19.64064,-88.90423,327418214,JF446152
Peromyscus_leucopus,19.64064,-88.90423,327418216,JF446153
Peromyscus_leucopus,19.64064,-88.90423,327418218,JF446154
Peromyscus_leucopus,19.64064,-88.90423,327418220,JF446155
Peromyscus_leucopus,19.64064,-88.90423,327418222,JF446156
Peromyscus_leucopus,19.64064,-88.90423,327418224,JF446157
Peromyscus_leucopus,19.64064,-88.90423,327418226,JF446158
Peromyscus_leucopus,19.64064,-88.90423,327418228,JF446159
Peromyscus_leucopus,19.64064,-88.90423,327418230,JF446160
Peromyscus_leucopus,19.64064,-88.90423,327418232,JF446161
Peromyscus_leucopus,19.64064,-88.90423,327418234,JF446162
Peromyscus_leucopus,19.64064,-88.90423,327418236,JF446163
Peromyscus_leucopus,19.64064,-88.90423,327418238,JF446164
Peromyscus_leucopus,19.64064,-88.90423,327418240,JF446165
Peromyscus_leucopus,19.64064,-88.90423,327418242,JF446166
Peromyscus_leucopus,19.64064,-88.90423,327418244,JF446167
Peromyscus_leucopus,19.64064,-88.90423,327418246,JF446168
Peromyscus_leucopus,19.883,-89.3,327418248,JF446169
Peromyscus_leucopus,19.883,-89.3,327418250,JF446170
Peromyscus_leucopus,19.883,-89.3,327418252,JF446171
Peromyscus_leucopus,18.15357,-91.57806,327418254,JF446172
Peromyscus_levipes,15.517,-92.117,327418260,JF446175
Peromyscus_levipes,16.9,-92.95,327418262,JF446176
Peromyscus_levipes,16.833,-92.9,327418264,JF446177
Peromyscus_levipes,18.60109,-96.55242,327418266,JF446178
Peromyscus_melanotis,10.47639,-66.98333,327418268,JF446179
Peromyscus_melanotis,10.47639,-66.98333,327418270,JF446180
Peromyscus_melanotis,10.47639,-66.98333,327418272,JF446181
Peromyscus_melanotis,10.47639,-66.98333,327418274,JF446182
Peromyscus_melanotis,10.47639,-66.98333,327418276,JF446183
Peromyscus_melanotis,10.47639,-66.98333,327418278,JF446184
Peromyscus_melanotis,10.47639,-66.98333,327418280,JF446185
Reithrodontomys_fulvescens,21.81295,-105.20844,327418282,JF446186
Reithrodontomys_fulvescens,24.617,-97.733,327418284,JF446187
Reithrodontomys_fulvescens,23.9,-98.183,327418286,JF446188
Reithrodontomys_fulvescens,18.91678,-103.87786,327418288,JF446189
Reithrodontomys_fulvescens,19.25817,-103.52984,327418290,JF446190
Reithrodontomys_gracilis,16.5,-92.5,327418292,JF446191
Reithrodontomys_gracilis,18.60891,-90.74544,327418294,JF446192
Reithrodontomys_gracilis,18.64592,-91.82991,327418296,JF446193
Reithrodontomys_gracilis,18.64592,-91.82991,327418298,JF446194
Reithrodontomys_gracilis,19.883,-89.3,327418300,JF446195
Reithrodontomys_gracilis,19.883,-89.3,327418302,JF446196
Reithrodontomys_gracilis,19.167,-89.333,327418304,JF446197
Reithrodontomys_gracilis,19.35042,-90.70991,327418306,JF446198
Reithrodontomys_gracilis,19.35042,-90.70991,327418308,JF446199
Reithrodontomys_gracilis,19.35042,-90.70991,327418310,JF446200
Reithrodontomys_gracilis,19.35042,-90.70991,327418312,JF446201
Reithrodontomys_gracilis,19.35042,-90.70991,327418314,JF446202
Reithrodontomys_gracilis,19.35042,-90.70991,327418316,JF446203
Reithrodontomys_gracilis,19.35042,-90.70991,327418318,JF446204
Reithrodontomys_gracilis,19.35042,-90.70991,327418320,JF446205
Reithrodontomys_gracilis,19.35042,-90.70991,327418322,JF446206
Reithrodontomys_gracilis,19.35042,-90.70991,327418324,JF446207
Reithrodontomys_gracilis,19.35042,-90.70991,327418326,JF446208
Reithrodontomys_gracilis,18.8,-90.983,327418328,JF446209
Reithrodontomys_gracilis,20.667,-88.583,327418330,JF446210
Reithrodontomys_gracilis,19.05,-91.1,327418332,JF446211
Reithrodontomys_gracilis,19.05,-91.1,327418334,JF446212
Reithrodontomys_gracilis,19.05,-91.1,327418336,JF446213
Reithrodontomys_gracilis,19.05,-91.1,327418338,JF446214
Reithrodontomys_gracilis,19.05,-91.1,327418340,JF446215
Reithrodontomys_gracilis,18.833,-91.433,327418342,JF446216
Reithrodontomys_gracilis,19.05,-91.1,327418344,JF446217
Reithrodontomys_gracilis,19.05,-91.1,327418346,JF446218
Reithrodontomys_gracilis,19.05,-91.1,327418348,JF446219
Reithrodontomys_gracilis,19.05,-91.1,327418350,JF446220
Reithrodontomys_gracilis,19.05,-91.1,327418352,JF446221
Reithrodontomys_gracilis,19.05,-91.1,327418354,JF446222
Reithrodontomys_gracilis,19.05,-91.1,327418356,JF446223
Reithrodontomys_gracilis,19.05,-91.1,327418358,JF446224
Reithrodontomys_gracilis,19.05,-91.1,327418360,JF446225
Reithrodontomys_gracilis,18.833,-91.433,327418362,JF446226
Reithrodontomys_gracilis,18.833,-91.433,327418364,JF446227
Reithrodontomys_gracilis,18.383,-90.117,327418366,JF446228
Reithrodontomys_gracilis,18.683,-92.433,327418368,JF446229
Reithrodontomys_gracilis,18.15357,-91.57806,327418370,JF446230
Reithrodontomys_gracilis,18.15357,-91.57806,327418372,JF446231
Reithrodontomys_gracilis,17.92323,-91.17049,327418374,JF446232
Reithrodontomys_megalotis,10.47639,-66.98333,327418376,JF446233
Reithrodontomys_megalotis,10.47639,-66.98333,327418378,JF446234
Reithrodontomys_megalotis,10.47639,-66.98333,327418380,JF446235
Reithrodontomys_megalotis,10.47639,-66.98333,327418382,JF446236
Reithrodontomys_megalotis,10.47639,-66.98333,327418384,JF446237
Reithrodontomys_mexicanus,19.18095,-96.1429,327418386,JF446238
Reithrodontomys_mexicanus,17.233,-93.017,327418388,JF446239
Reithrodontomys_mexicanus,17.233,-93.017,327418390,JF446240
Reithrodontomys_mexicanus,17.233,-93.017,327418392,JF446241
Reithrodontomys_mexicanus,17.233,-93.017,327418394,JF446242
Reithrodontomys_spectabilis,19.64064,-88.90423,327418396,JF446243
Reithrodontomys_spectabilis,19.64064,-88.90423,327418398,JF446244
Reithrodontomys_spectabilis,19.64064,-88.90423,327418400,JF446245
Reithrodontomys_spectabilis,19.64064,-88.90423,327418402,JF446246
Reithrodontomys_spectabilis,19.64064,-88.90423,327418404,JF446247
Reithrodontomys_spectabilis,19.64064,-88.90423,327418406,JF446248
Reithrodontomys_spectabilis,19.64064,-88.90423,327418408,JF446249
Reithrodontomys_spectabilis,19.64064,-88.90423,327418410,JF446250
Reithrodontomys_spectabilis,19.64064,-88.90423,327418412,JF446251
Reithrodontomys_spectabilis,19.64064,-88.90423,327418414,JF446252
Reithrodontomys_spectabilis,19.64064,-88.90423,327418416,JF446253
Reithrodontomys_spectabilis,19.64064,-88.90423,327418418,JF446254
Reithrodontomys_spectabilis,19.64064,-88.90423,327418420,JF446255
Reithrodontomys_spectabilis,19.64064,-88.90423,327418422,JF446256
Reithrodontomys_spectabilis,19.64064,-88.90423,327418424,JF446257
Reithrodontomys_spectabilis,20.367,-87,327418426,JF446258
Reithrodontomys_spectabilis,20.367,-87,327418428,JF446259
Reithrodontomys_spectabilis,20.367,-87,327418430,JF446260
Reithrodontomys_spectabilis,20.367,-87,327418432,JF446261
Reithrodontomys_spectabilis,20.367,-87,327418434,JF446262
Reithrodontomys_spectabilis,20.367,-87,327418436,JF446263
Reithrodontomys_spectabilis,20.367,-87,327418438,JF446264
Reithrodontomys_spectabilis,20.367,-87,327418440,JF446265
Reithrodontomys_spectabilis,20.367,-87,327418444,JF446267
Reithrodontomys_spectabilis,20.367,-87,327418446,JF446268
Reithrodontomys_spectabilis,20.367,-87,327418448,JF446269
Reithrodontomys_spectabilis,20.367,-87,327418450,JF446270
Reithrodontomys_spectabilis,20.367,-87,327418452,JF446271
Reithrodontomys_sumichrasti,17.20137,-93.0111,327418454,JF446272
Reithrodontomys_sumichrasti,17.20137,-93.0111,327418456,JF446273
Scotinomys_teguina,16.79853,-93.27163,327418458,JF446274
Scotinomys_teguina,16.79853,-93.27163,327418460,JF446275
Scotinomys_teguina,16.79853,-93.27163,327418462,JF446276
Scotinomys_teguina,16.79853,-93.27163,327418464,JF446277
Tylomys_nudicaudus,17.50953,-91.98248,327418468,JF446279
Tylomys_nudicaudus,17.50953,-91.98248,327418470,JF446280
Cardioderma_cor,-3.88653,38.5578,327418472,JF442246
Cardioderma_cor,-3.88653,38.5578,327418474,JF442247
Cardioderma_cor,-3.88653,38.5578,327418476,JF442248
Cardioderma_cor,-3.88653,38.5578,327418478,JF442249
Cardioderma_cor,-3.88653,38.5578,327418480,JF442250
Cardioderma_cor,-3.88653,38.5578,327418482,JF442251
Cardioderma_cor,-3.88653,38.5578,327418484,JF442252
Cardioderma_cor,-3.88653,38.5578,327418486,JF442253
Cardioderma_cor,-3.88653,38.5578,327418488,JF442254
Cardioderma_cor,-3.88653,38.5578,327418490,JF442255
Cardioderma_cor,-3.88653,38.5578,327418492,JF442256
Cardioderma_cor,-3.88653,38.5578,327418494,JF442257
Cardioderma_cor,-3.61353,38.7372,327418496,JF442258
Cardioderma_cor,-3.32208,40.0218,327418498,JF442259
Cardioderma_cor,-3.32208,40.0218,327418500,JF442260
Cardioderma_cor,-3.32208,40.0218,327418502,JF442261
Cardioderma_cor,-3.32208,40.0218,327418504,JF442262
Cardioderma_cor,-3.32208,40.0218,327418506,JF442263
Cardioderma_cor,-3.32208,40.0218,327418508,JF442264
Cardioderma_cor,-3.32208,40.0218,327418510,JF442265
Cardioderma_cor,-3.32208,40.0218,327418512,JF442266
Cardioderma_cor,-3.32208,40.0218,327418514,JF442267
Cardioderma_cor,-3.32208,40.0218,327418516,JF442268
Cardioderma_cor,-3.32208,40.0218,327418518,JF442269
Cardioderma_cor,-3.32208,40.0218,327418520,JF442270
Cardioderma_cor,-3.32208,40.0218,327418522,JF442271
Cardioderma_cor,-3.32208,40.0218,327418524,JF442272
Chaerephon_pumilus,-3.60305,38.734,327418660,JF442340
Chaerephon_pumilus,-3.60305,38.734,327418662,JF442341
Chaerephon_pumilus,-3.60305,38.734,327418664,JF442342
Chaerephon_pumilus,-3.60305,38.734,327418666,JF442343
Chaerephon_pumilus,-3.60305,38.734,327418668,JF442344
Chaerephon_pumilus,-3.60305,38.734,327418670,JF442345
Chaerephon_pumilus,-0.183533,34.3857,327418672,JF442346
Chaerephon_pumilus,-0.183533,34.3857,327418674,JF442347
Chaerephon_pumilus,-0.183533,34.3857,327418676,JF442348
Chaerephon_pumilus,-0.179533,34.3852,327418678,JF442349
Coleura_afra,-3.61353,38.7372,327418680,JF442350
Coleura_afra,-3.61353,38.7372,327418682,JF442351
Coleura_afra,-3.61353,38.7372,327418684,JF442352
Coleura_afra,-3.61353,38.7372,327418686,JF442353
Coleura_afra,-3.61353,38.7372,327418688,JF442354
Coleura_afra,-3.61353,38.7372,327418690,JF442355
Coleura_afra,-3.61353,38.7372,327418692,JF442356
Coleura_afra,-3.61353,38.7372,327418694,JF442357
Coleura_afra,-3.61353,38.7372,327418696,JF442358
Coleura_afra,-3.61353,38.7372,327418698,JF442359
Coleura_afra,-3.61353,38.7372,327418700,JF442360
Coleura_afra,-3.61353,38.7372,327418702,JF442361
Coleura_afra,-3.61353,38.7372,327418704,JF442362
Coleura_afra,-3.61353,38.7372,327418706,JF442363
Coleura_afra,-3.61353,38.7372,327418708,JF442364
Coleura_afra,-3.61353,38.7372,327418710,JF442365
Coleura_afra,-3.61353,38.7372,327418712,JF442366
Coleura_afra,-4.6472,39.3803,327418714,JF442367
Coleura_afra,-2.871,38.001,327418716,JF442368
Coleura_afra,-2.871,38.001,327418718,JF442369
Coleura_afra,-2.871,38.001,327418720,JF442370
Eidolon_helvum,0.07115,34.6838,327418722,JF442371
Eidolon_helvum,0.07115,34.6838,327418724,JF442372
Eidolon_helvum,0.07115,34.6838,327418726,JF442373
Eidolon_helvum,0.07115,34.6838,327418728,JF442374
Eidolon_helvum,0.07115,34.6838,327418730,JF442375
Eidolon_helvum,0.07115,34.6838,327418732,JF442376
Eidolon_helvum,0.07115,34.6838,327418734,JF442377
Eidolon_helvum,0.07115,34.6838,327418736,JF442378
Eidolon_helvum,0.07115,34.6838,327418738,JF442379
Eidolon_helvum,0.07115,34.6838,327418740,JF442380
Eidolon_helvum,-0.04269,34.4104,327418742,JF442381
Eidolon_helvum,-3.216,40.12,327418744,JF442382
Eidolon_helvum,-0.007,34.605,327418746,JF442383
Eidolon_helvum,-0.043,34.41,327418748,JF442384
Eidolon_helvum,-0.007,34.605,327418750,JF442385
Eidolon_helvum,-0.043,34.41,327418752,JF442386
Eidolon_helvum,-0.043,34.41,327418754,JF442387
Epomophorus_labiatus,-1.27385,36.814,327418756,JF442388
Epomophorus_labiatus,-0.007,34.605,327418758,JF442389
Epomophorus_labiatus,-0.007,34.605,327418760,JF442390
Epomophorus_wahlbergi,-1.27385,36.814,327418762,JF442391
Epomophorus_wahlbergi,-1.27385,36.814,327418764,JF442392
Epomophorus_wahlbergi,-1.27385,36.814,327418766,JF442393
Epomophorus_wahlbergi,-1.27385,36.814,327418768,JF442394
Epomophorus_wahlbergi,-3.352,38.602,327418770,JF442395
Epomophorus_wahlbergi,-3.352,38.602,327418772,JF442396
Epomophorus_wahlbergi,-3.352,38.602,327418774,JF442397
Epomophorus_wahlbergi,-2.906,38.041,327418776,JF442398
Hipposideros_commersoni,-4.6472,39.3803,327418794,JF442407
Hipposideros_commersoni,-4.6472,39.3803,327418796,JF442408
Hipposideros_commersoni,-4.6472,39.3803,327418798,JF442409
Hipposideros_commersoni,-4.6472,39.3803,327418800,JF442410
Hipposideros_commersoni,-4.6472,39.3803,327418802,JF442411
Hipposideros_commersoni,-4.6472,39.3803,327418804,JF442412
Hipposideros_commersoni,-4.6472,39.3803,327418806,JF442413
Hipposideros_commersoni,-4.6472,39.3803,327418808,JF442414
Hipposideros_commersoni,-4.6472,39.3803,327418810,JF442415
Hipposideros_commersoni,-4.6472,39.3803,327418812,JF442416
Hipposideros_ruber,1.04137,34.7455,327418814,JF442417
Hipposideros_ruber,1.04137,34.7455,327418816,JF442418
Hipposideros_ruber,1.04137,34.7455,327418818,JF442419
Hipposideros_ruber,1.04137,34.7455,327418820,JF442420
Hipposideros_ruber,0.218367,34.8965,327418822,JF442421
Hipposideros_ruber,0.218367,34.8965,327418824,JF442422
Myonycteris_angolensis,0.218367,34.8965,327418826,JF442423
Myonycteris_angolensis,0.218367,34.8965,327418828,JF442424
Myonycteris_angolensis,0.218367,34.8965,327418830,JF442425
Myonycteris_angolensis,0.218367,34.8965,327418832,JF442426
Myonycteris_angolensis,0.218367,34.8965,327418834,JF442427
Myonycteris_angolensis,0.218367,34.8965,327418836,JF442428
Myonycteris_angolensis,0.218367,34.8965,327418838,JF442429
Myonycteris_angolensis,0.218367,34.8965,327418840,JF442430
Myonycteris_angolensis,0.218367,34.8965,327418842,JF442431
Myonycteris_angolensis,0.218367,34.8965,327418844,JF442432
Myonycteris_angolensis,0.218367,34.8965,327418846,JF442433
Miniopterus_inflatus,-2.52865,37.8535,327418900,JF442460
Miniopterus_inflatus,-2.52865,37.8535,327418902,JF442461
Miniopterus_inflatus,-2.52865,37.8535,327418904,JF442462
Miniopterus_inflatus,-2.52865,37.8535,327418906,JF442463
Miniopterus_inflatus,-2.52865,37.8535,327418908,JF442464
Miniopterus_inflatus,-2.52865,37.8535,327418910,JF442465
Miniopterus_inflatus,-2.52865,37.8535,327418912,JF442466
Miniopterus_inflatus,-2.52865,37.8535,327418914,JF442467
Miniopterus_inflatus,-2.317,37.512,327418916,JF442468
Miniopterus_inflatus,-2.317,37.512,327418918,JF442469
Miniopterus_inflatus,-2.317,37.512,327418920,JF442470
Miniopterus_inflatus,0.218367,34.8965,327418922,JF442471
Miniopterus_inflatus,0.218367,34.8965,327418924,JF442472
Miniopterus_inflatus,0.218367,34.8965,327418926,JF442473
Miniopterus_inflatus,0.218367,34.8965,327418928,JF442474
Miniopterus_inflatus,0.218367,34.8965,327418930,JF442475
Miniopterus_inflatus,0.218367,34.8965,327418932,JF442476
Miniopterus_inflatus,0.218367,34.8965,327418934,JF442477
Miniopterus_inflatus,0.218367,34.8965,327418936,JF442478
Miniopterus_inflatus,0.218367,34.8965,327418938,JF442479
Miniopterus_inflatus,0.218367,34.8965,327418940,JF442480
Miniopterus_inflatus,0.218367,34.8965,327418942,JF442481
Miniopterus_inflatus,0.218367,34.8965,327418944,JF442482
Miniopterus_minor,-4.61402,39.354,327418946,JF442483
Miniopterus_minor,-4.61402,39.354,327418948,JF442484
Miniopterus_minor,-4.61402,39.354,327418950,JF442485
Miniopterus_minor,-4.61402,39.354,327418952,JF442486
Miniopterus_minor,-4.61402,39.354,327418954,JF442487
Miniopterus_minor,-4.61402,39.354,327418956,JF442488
Miniopterus_minor,-4.61402,39.354,327418958,JF442489
Miniopterus_minor,-4.61402,39.354,327418960,JF442490
Miniopterus_minor,-4.61402,39.354,327418962,JF442491
Miniopterus_minor,-4.61402,39.354,327418964,JF442492
Miniopterus_minor,-4.61402,39.354,327418966,JF442493
Miniopterus_minor,-4.61402,39.354,327418968,JF442494
Miniopterus_minor,-4.61402,39.354,327418970,JF442495
Miniopterus_minor,-4.61402,39.354,327418972,JF442496
Miniopterus_minor,-4.61402,39.354,327418974,JF442497
Miniopterus_minor,-4.61402,39.354,327418976,JF442498
Miniopterus_minor,-4.61402,39.354,327418978,JF442499
